movieId,title,genres
9732,Ek Ajnabee (2005),Action|Crime|Drama            
9733,Nazar (2005),Thriller
9736,The Blue Umbrella (2005),Comedy|Drama|Family            
9739,Mission Vande Mataram (2005),Action
9740,Classic Dance of Love (2005),Drama
9741,Home Delivery: Aapko... Ghar Tak (2005),Comedy|Romance            
9743,Kal: Yesterday and Tomorrow (2005),Drama|Mystery|Thriller            
9744,Bobby: Love and Lust (2005),Romance
9746,James (2005),Action|Romance            
9747,Taj Mahal: An Eternal Love Story (2005),Drama|History|Musical            
9748,Dus (2005),Action|Crime|Drama            
9753,Dansh (2005),Drama
9755,Meri Adalat (2005),Action
9756,Mawali Ek Playboy (2005),Action
9758,Jogi the King (2005),Action|Drama            
9760,Tum... Ho Na! (2005),Romance
9762,The Angrez (2005),Comedy
9763,C U at 9 (2005),Drama|Horror|Mystery            
9765,Apaharan (2005),Action|Crime|Drama            
9770,Jo Bole So Nihaal (2005),Action|Comedy            
9774,Amar Joshi Shahid Ho Gaya (2005),Comedy
9777,Shabnam Mausi (2005),Action|Biography|Drama            
9779,Parineeta (2005),Drama|Musical|Romance            
9782,Ek Khiladi Ek Haseena (2005),Comedy|Crime|Thriller            
9783,Mangal Pandey: The Rising (2005),Biography|Drama|History            
9787,Ramji Londonwaley (2005),Comedy|Drama|Family            
9788,Kyon Ki... (2005),Drama|Romance            
9791,Mumbai Xpress (2005),Comedy
9792,Fareb (2005),Drama|Thriller            
9793,Viruddh... Family Comes First (2005),Drama|Family            
9796,Mera Faisla (2005),Action
9797,Meri Zindagi Ek Agneepath (2005),Action
9798,Dosti: Friends Forever (2005),Drama|Romance            
9799,Shikhar (2005),Drama
9800,Chudail Ka Badla (2005),Horror
9802,Mastaani (2005),Drama
9803,Khullam Khulla Pyaar Karen (2005),Comedy
9804,Sheesha (2005),Drama|Romance|Thriller            
9809,Mumbai Godfather (2005),Action|Crime|Drama            
9811,Koi Mere Dil Mein Hai (2005),Drama|Romance            
9813,Garam Masala (2005),Comedy
9814,No Entry (2005),Comedy|Drama|Musical            
9815,Chalta Hai Yaar (2005),Comedy
9819,Page 3 (2005),Drama
9820,Netaji Subhas Chandra Bose: The Forgotten Hero (2005),Biography|Drama|History            
9821,The Film (2005),Crime|Drama|Mystery            
9823,Anjaan (2005),Drama|Thriller            
9824,Topless (2005),Drama|Romance            
9828,Dhamkee (2005),Action|Thriller            
9829,Blackmail (2005),Action|Drama|Thriller            
9830,Dubai Return (2005),Comedy
9832,Double Cross: Ek Dhoka (2005),Comedy
9835,Bye Bye Miss Goodnight (2005),Comedy|Drama            
9836,Anjaane: The Unkown (2005),Horror
9838,Karam (2005),Action|Crime|Drama            
9840,Hum Tum Aur Mom: Mother Never Misguides (2005),Drama
9843,Darinda (2005),Horror
9844,Sitam (2005),Drama
9845,Chakachak (2005),Drama
9847,Iqbal (2005),Drama|Sport            
9848,Maine Gandhi Ko Nahin Mara (2005),Drama
9850,Elaan (2005),Action|Thriller            
9851,Garam (2005),Drama
9852,Kantatar (2005),Drama|Romance            
9856,Laakhan (2005),Action|Thriller            
9857,Yehi Hai High Society (2005),Thriller
9858,Paheli (2005),Comedy|Drama|Fantasy            
9861,99.9 FM (2005),Crime|Drama            
9862,Main Aisa Hi Hoon (2005),Drama|Family|Musical            
9864,Pyaar Mein Twist (2005),Comedy|Drama|Musical            
9865,Sarkar (2005),Action|Crime|Drama            
9869,Chanakya the Warrior (2005),Action|Comedy|Crime            
9870,Way of Life (2005),Drama
9873,Veer Baahubali (2005),Action
9875,Waqt: The Race Against Time (2005),Comedy|Drama|Family            
9876,7 1/2 Phere: More Than a Wedding (2005),Comedy|Drama            
9878,Twinkle Twinkle Little Star (2005),Fantasy
9879,Nigehbaan: The Third Eye (2005),Thriller
9880,Salaam Namaste (2005),Comedy|Drama|Romance            
9881,Socha Na Tha (2005),Comedy|Drama|Romance            
9883,Yakeen (2005),Drama|Thriller            
9885,Fun: Can Be Dangerous Sometimes (2005),Thriller
9889,Black (2005),Drama
9891,Kalyug (2005),Action|Crime|Drama            
9892,Bullet: Ek Dhamaka (2005),Action|Drama            
9893,Film Star (2005),Drama
9894,Darpan Ke Peechhe (2005),Drama
9896,Koi Aap Sa: But Lovers Have to Be Friends (2005),Comedy|Drama|Romance            
9897,Jurm (2005),Crime|Drama|Mystery            
9898,Jalwa: Fun in Love (2005),Comedy|Drama            
9903,Hum Dum (2005),Comedy|Romance            
9904,Chetna: The Excitement (2005),Thriller
9907,Chaahat Ek Nasha... (2005),Drama|Romance|Thriller            
9909,Ssukh (2005),Comedy|Family|Romance            
9910,Sins (2005),Drama|Romance|Thriller            
9912,Rain: The Terror Within... (2005),Drama|Romance|Thriller            
9913,Mr Ya Miss (2005),Comedy|Fantasy            
9915,A Sublime Love Story: Barsaat (2005),Drama|Romance            
9916,Sab Kuch Hai Kuch Bhi Nahin (2005),Drama
9920,Padmashree Laloo Prasad Yadav (2005),Comedy
9922,Dil Ke Pechey Pechey' (2005),Drama|Thriller            
9923,Deewane Huye Paagal (2005),Action|Comedy|Drama            
9928,Naina (2005),Drama|Horror|Mystery            
9929,The Hangman (2005),Crime|Drama|Thriller            
9930,Bluffmaster (2005),Comedy|Crime|Drama            
9931,Jeene Nahin Doonga (2005),Action
9932,Devaki (2005),Drama
9935,Aashiq Banaya Aapne: Love Takes Over (2005),Drama|Romance|Thriller            
9938,Angoor (2005),Drama
9939,Chehraa (2005),Thriller
9940,Bhagmati (2005),Animation|Drama|History            
9943,Athbhutha Dweepu (2005),Action|Adventure|Comedy            
9947,Qatal E Aam (2005),Action
9950,Chocolate: Deep Dark Secrets (2005),Crime|Drama|Mystery            
9951,Pehchaan: The Face of Truth (2005),Drama
9952,Bunty Aur Babli (2005),Comedy|Drama|Romance            
9958,Sehar (2005),Action|Crime|Drama            
9962,Kasak (2005),Drama
9970,Bachke Rehna Re Baba (2005),Comedy|Drama|Romance            
9971,Revati (2005),Drama
9974,Raja Bhai Lagey Raho... (2005),Comedy
9976,Mashooka (2005),Drama|Musical|Romance            
9979,Insan (2005),Action|Crime|Drama            
9985,Tango Charlie (2005),Action|Adventure|Drama            
9986,Maine Pyaar Kyun Kiya (2005),Comedy|Drama|Romance            
9988,Kyaa Kool Hai Hum (2005),Comedy|Mystery            
9989,Sarivar Sari (2005),Drama
9990,"Main, Meri Patni... Aur Woh! (2005)",Comedy|Drama|Romance            
9992,Naam Gum Jaayega (2005),Mystery|Thriller            
9995,Laila (2005),Crime|Thriller            
9996,Bewafaa (2005),Drama|Romance            
9998,Silsiilay (2005),Drama
9999,Shaadi No. 1 (2005),Comedy
10002,Siskiyaan (2005),Drama|Thriller            
10003,Vaah! Life Ho Toh Aisi! (2005),Comedy|Drama|Family            
10005,Rog (2005),Mystery|Romance|Thriller            
10006,Man on Mission Taqatwar (2005),Action
10011,Kuchh Meetha Ho Jaye (2005),Comedy|Romance            
10012,Khamoshh... Khauff Ki Raat (2005),Mystery|Thriller            
10013,Zameer (2005),Drama|Romance            
10016,Man On Mission Jaanbaaz (2005),Action
10017,Ho Jaata Hai Pyaar (2005),Drama|Romance            
10018,Apna Sapna Money Money (2006),Comedy|Musical|Romance            
10020,Ahista Ahista (2006),Drama|Romance            
10021,Humko Deewana Kar Gaye (2006),Drama|Romance            
10022,Jaana... Let's Fall in Love (2006),Comedy|Drama|Romance            
10024,Mr. 100% (2006),Mystery|Thriller            
10025,Janani (2006),Drama|Romance            
10026,Shaadi Se Pehle (2006),Comedy|Musical|Romance            
10027,Alag: He Is Different.... He Is Alone... (2006),Action|Drama|Fantasy            
10028,Fanaa (2006),Action|Drama|Romance            
10029,Dhoom 2 (2006),Action|Crime|Thriller            
10030,Men Not Allowed (2006),Drama|Romance            
10032,Jaane Hoga Kya (2006),Action|Crime|Sci-Fi            
10033,Sandwich (2006),Comedy|Thriller            
10034,Kudiyon Ka Hai Zamaana (2006),Comedy
10035,Malamaal Weekly (2006),Comedy
10036,Saawan... The Love Season (2006),Drama|Fantasy|Romance            
10038,Naughty Boy (2006),Comedy
10039,Love Ke Chakkar Mein (2006),Comedy
10040,Utthaan (2006),Drama|Romance|Thriller            
10045,Meri Majboorii... (2006),Action|Crime|Drama            
10046,Taxi No. 9 2 11: Nau Do Gyarah (2006),Comedy|Drama|Thriller            
10047,Dil Se Pooch... Kidhar Jaana Hai (2006),Drama
10048,Family: Ties of Blood (2006),Action|Crime|Drama            
10049,I See You (2006),Comedy|Drama|Fantasy            
10051,Come December (2006),Drama
10052,Omkara (2006),Action|Crime|Drama            
10053,"Tom, Dick, and Harry (2006)",Action|Comedy|Romance            
10054,Dhadkanein (2006),Action|Crime|Drama            
10055,Banaras (2006),Musical|Drama            
10056,Gangster (2006),Action|Crime|Drama            
10057,Zinda (2006),Action|Drama|Mystery            
10058,Dil Diya Hai (2006),Drama|Romance|Thriller            
10060,Woh lamhe... (2006),Biography|Drama|Romance            
10061,Love in Japan (2006),Action|Comedy|Crime            
10062,Mixed Doubles (2006),Comedy|Drama            
10063,Aksar (2006),Drama|Romance|Thriller            
10064,We R Friends (2006),Drama
10066,Yun Hota Toh Kya Hota (2006),Drama
10067,Bhagam Bhag (2006),Comedy|Drama|Romance            
10068,Hota Hai Dil Pyaar Mein Paagal (2006),Romance
10069,Aryan: Unbreakable (2006),Action|Drama|Sport            
10071,Vivah (2006),Drama|Musical|Romance            
10072,Sacred Evil (2006),Drama
10073,Ladies Tailor (2006),Comedy
10075,Aap Ki Khatir (2006),Comedy|Romance            
10076,Jai Santoshi Maa (2006),Drama|Family            
10077,Khosla Ka Ghosla! (2006),Comedy|Crime|Drama            
10079,Tathastu (2006),Crime|Drama|Thriller            
10080,Aatma (2006),Crime|Drama|Horror            
10081,Devi Maa (2006),Fantasy
10082,Shahji ki Advice (2006),Comedy
10083,Hyderabad Nawabs (2006),Comedy
10084,Rang De Basanti (2006),Comedy|Crime|Drama            
10085,Shiva (2006),Action|Crime|Drama            
10087,Kachchi Sadak (2006),Action|Drama            
10088,Shaadi Karke Phas Gaya Yaar (2006),Comedy|Drama|Romance            
10090,With Luv... Tumhaara (2006),Drama|Romance            
10092,Bas Ek Pal (2006),Drama|Romance|Thriller            
10093,Katputtli (2006),Thriller
10094,Lage Raho Munna Bhai (2006),Comedy|Drama|Romance            
10096,Fight Club: Members Only (2006),Action|Crime            
10097,Shoonya (2006),Drama
10099,Umar (2006),Crime|Drama|Musical            
10101,Anokhe Amar Shaheed Baba Deep Singh Ji (2006),History
10102,Kabhi Alvida Naa Kehna (2006),Drama|Romance            
10106,Jawani Diwani: A Youthful Joyride (2006),Romance
10108,Chingaari (2006),Drama
10109,Darwaza Bandh Rakho (2006),Comedy|Crime|Drama            
10110,Prateeksha (2006),Romance
10111,Kabul Express (2006),Adventure|Comedy|Drama            
10112,Doodh Aur Apheem (2006),Adventure|Drama|Music            
10113,Baabul (2006),Drama|Family|Romance            
10114,Aisa Kyon Hota Hai? (2006),Action|Crime|Drama            
10115,Sun Zarra (2006),Drama|Romance            
10116,Ankahee (2006),Biography|Drama|Romance            
10118,Vidhyaarthi: The Power of Students (2006),Action
10121,Holiday (2006),Drama|Musical|Romance            
10122,Shaitani Dracula (2006),Horror
10123,Gafla (2006),Drama
10124,Mere Jeevan Saathi (2006),Drama|Music|Romance            
10125,Jigyaasa (2006),Drama
10128,Krrish (2006),Action|Adventure|Sci-Fi            
10129,Teesri Aankh: The Hidden Camera (2006),Action|Crime|Thriller            
10131,Dor (2006),Drama
10132,Humko Tumse Pyaar Hai (2006),Drama|Romance            
10133,Aaj Ka Gunda Raaj (2006),Action
10135,Chand Ke Paar Chalo (2006),Romance
10137,Adharm (2006),Action
10138,Rafta Rafta: The Speed (2006),Action|Crime|Drama            
10140,Naksha (2006),Action|Adventure|Fantasy            
10141,Hello? Kaun Hai! (2006),Thriller
10142,Deadline: Sirf 24 Ghante (2006),Crime|Thriller            
10144,Corporate (2006),Drama
10145,Darna Zaroori Hai (2006),Horror
10146,Sarhad Paar (2006),Action|Drama|Romance            
10149,Golmaal: Fun Unlimited (2006),Action|Comedy|Drama            
10151,Valley of Flowers (2006),Adventure|Drama|Romance            
10152,Pyare Mohan (2006),Action|Comedy|Crime            
10153,Ek Se Mera Kya Hoga (2006),Romance
10154,The Killer (2006),Action|Crime|Drama            
10155,Madhubaala (2006),Thriller
10158,Zindaggi Rocks (2006),Drama|Romance            
10159,Mera Dil Leke Dekho (2006),Comedy|Romance            
10160,Yatra (2006),Drama
10162,Free Entry (2006),Drama|Romance            
10164,Chup Chup Ke (2006),Comedy|Drama|Romance            
10166,Iqraar: By Chance (2006),Comedy|Romance            
10167,Phir Hera Pheri (2006),Comedy|Crime            
10168,Bold (2006),Crime
10169,36 China Town (2006),Comedy|Mystery|Thriller            
10170,Souten: The Other Woman (2006),Thriller
10172,Pyaar Ke Side Effects (2006),Comedy|Drama|Romance            
10173,Struggler (2006),Thriller
10175,Anthony Kaun Hai? (2006),Mystery|Thriller            
10177,Joy: The Real Love Story (2007),Drama|Romance|Thriller            
10180,Life Mein Kabhie Kabhiee (2007),Drama|Thriller            
10181,Om Shanti Om (2007),Action|Comedy|Drama            
10182,Cheeni Kum (2007),Comedy|Drama|Romance            
10186,Say Salaam India: 'Let's Bring the Cup Home' (2007),Drama|Sport            
10187,Nirakar Chhaya (2007),Drama
10188,Saawariya (2007),Drama|Musical|Romance            
10189,Honeymoon Travels Pvt. Ltd. (2007),Comedy|Drama|Romance            
10190,Raqeeb (2007),Crime|Drama|Mystery            
10191,Chak De! India (2007),Drama|Family|Sport            
10192,Namastey London (2007),Comedy|Drama|Romance            
10193,My Friend Ganesha (2007),Animation
10194,Chhodon Naa Yaar (2007),Horror|Thriller            
10195,"Good Boy, Bad Boy (2007)",Comedy|Musical            
10196,Buddha Mar Gaya (2007),Comedy
10197,Nanhe Jaisalmer: A Dream Come True (2007),Comedy|Drama|Family            
10198,Anwar (2007),Drama|Romance|Thriller            
10199,Gauri: The Unborn (2007),Drama|Horror|Thriller            
10200,Kya Love Story Hai (2007),Comedy|Drama|Romance            
10201,Undertrial (2007),Crime|Drama            
10202,Go (2007),Crime|Drama|Romance            
10203,Eklavya: The Royal Guard (2007),Action|Drama|Mystery            
10205,Risk (2007),Action|Crime|Drama            
10206,Heyy Babyy (2007),Comedy|Drama            
10207,Shootout at Lokhandwala (2007),Action|Crime|History            
10208,Victoria No. 203: Diamonds Are Forever (2007),Comedy|Crime|Mystery            
10210,F. M. (Fun Aur Masti) (2007),Comedy
10211,Shakalaka Boom Boom (2007),Drama|Musical|Romance            
10212,Apna Asmaan (2007),Drama|Sci-Fi            
10213,Dharm (2007),Drama|History            
10214,Aaja Nachle (2007),Drama|Family|Music            
10215,Nehlle Pe Dehlla (2007),Action|Comedy|Crime            
10216,Main Rony Aur Jony (2007),Comedy|Romance            
10217,Deha (2007),Romance
10219,Swami (2007),Drama
10220,Manorama: Six Feet Under (2007),Crime|Drama|Mystery            
10221,Hattrick (2007),Comedy|Drama|Romance            
10222,Ta Ra Rum Pum (2007),Comedy|Drama|Family            
10223,"Gandhi, My Father (2007)",Biography|Drama|History            
10226,Return of Hanuman (2007),Animation|Action|Adventure            
10227,Amal (2007),Drama
10228,Dahek: A Restless Mind (2007),Crime|Drama|Romance            
10229,Apne (2007),Drama|Sport            
10230,The Train: Some Lines Should Never Be Crossed... (2007),Crime|Drama|Thriller            
10231,Dhan Dhana Dhan Goal (2007),Drama|Sport            
10232,Aggar: Passion Betrayal Terror (2007),Romance|Thriller            
10233,Anjaam (2007),Thriller
10234,Dus Kahaniyaan (2007),Drama
10235,Shri Siddhivinayak Mahima (2007),Drama|Family|History            
10237,Speed (2007),Action|Crime|Thriller            
10238,Big Brother (2007),Action|Crime|Drama            
10240,Khanna & Iyer (2007),Comedy
10241,Staying Alive (2007),Crime|Drama            
10242,Raakh: A Poem Masked in Blood (2007),Action|Crime|Drama            
10244,Like Stars on Earth (2007),Drama|Family            
10245,Old Iss Gold (2007),Comedy
10246,Foto (2007),Comedy
10247,Khoya Khoya Chand (2007),Drama|Romance            
10248,MP3: Mera Pehla Pehla Pyaar (2007),Comedy|Drama|Musical            
10249,Dhol (2007),Comedy|Crime|Mystery            
10254,Showbiz (2007),Action|Drama|Music            
10255,No Smoking (2007),Drama|Horror|Mystery            
10256,Kunwara Paying Guest (2007),Drama
10257,Kaisay Kahein... (2007),Drama|Romance            
10258,Ek Krantiveer: Vasudev Balwant Phadke (2007),Action|History            
10259,Game (2007),Action|Crime|Drama            
10260,50 Lakh (2007),Comedy|Thriller            
10261,Eik Dasttak (2007),Crime|Drama            
10262,Fool N Final (2007),Action|Comedy|Crime            
10263,Red Swastik (2007),Crime|Drama|Thriller            
10264,Dhokha (2007),Action|Drama|Romance            
10265,Red: The Dark Side (2007),Drama|Romance|Thriller            
10266,Mr. Hot Mr. Kool (2007),Comedy|Drama|Romance            
10267,Wounded (2007),Biography
10268,Ram Gopal Varma Ki Aag (2007),Action|Adventure|Comedy            
10269,Khallas: The Beginning of End (2007),Crime|Drama|Romance            
10270,Dosh (2007),Crime|Drama|Mystery            
10271,Awarapan (2007),Action|Crime|Drama            
10272,Laaga Chunari Mein Daag: Journey of a Woman (2007),Drama|Family|Romance            
10273,Guru (2007),Drama
10274,Cash (2007),Action|Crime|Thriller            
10276,Ghutan (2007),Horror
10277,Dumkata (2007),Animation|Comedy|Drama            
